"date","name","amount","status","category","parent category","excluded","tags","type","account","account mask","note","recurring"
"2024-10-08","Microsoft Ultimate 1 M Redmond Wa Item Transferred From Prev Account",21.64,"posted","Shops","Shopping",false,,"regular","Discover it chrome Card","9880",,""
"2024-10-08","Til*tp 151 Coffee",6.9,"posted","Restaurants","Food & Drink",false,,"regular","AAdvantage Aviator","2347",,""
"2024-10-08","Minimum Charge",0.5,"posted","Other",,false,,"regular","AAdvantage Aviator","2347",,""
"2024-10-07","Venmo",-127.63,"posted","Other",,false,,"regular","Total Checking","8913",,""
"2024-10-07","Barclaycard Us Creditcard",1052.04,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2024-10-07","Capital One Online 3ybxeqnj4pbbv55",3107.35,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2024-10-07","Amc 9640 Online",-22.18,"posted","",,true,,"internal transfer","Venture X","9827",,""
"2024-10-07","Capital One",1.69,"posted","",,true,,"internal transfer","360 Performance Savings","0424",,""
"2024-10-07","Playstation",119.06,"posted","Shops","Shopping",false,,"regular","Discover it chrome Card","9880",,""
"2024-10-07","Amazon Mktpl",36.79,"posted","Shops","Shopping",false,,"regular","Discover it chrome Card","9880",,""
"2024-10-07","Contribution",-300.07,"posted","",,true,,"internal transfer","Hyundai Capital America Profit Sharing Retirement Plan","38294",,""
"2024-10-07","Chick-fil-a",6.44,"posted","Restaurants","Food & Drink",false,,"regular","AAdvantage Aviator","2347",,""
"2024-10-06","Amazon Mktpl",47.27,"posted","Shops","Shopping",false,,"regular","Discover it chrome Card","9880",,""
"2024-10-06","Payment Received",-1052.04,"posted","",,true,,"internal transfer","AAdvantage Aviator","2347",,""
"2024-10-06","Texas Roadhouse",32.34,"posted","Restaurants","Food & Drink",false,,"regular","AAdvantage Aviator","2347",,""
"2024-10-05","Zelle Payment From Rishik S Puppala",-64.25,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2024-10-05","Real Time Payment Credit Recd From Aba-contr Bnk From: Bnf-wealthfront Ref: 971a3ad7f60f43f4 Info: Text--vxr-: 20241005121000248p1bzwfc57848374361 Recd: 22:02:42 Trn: 0087000280gb",-1550,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2024-10-05","Credit-travel Reward",-150,"posted","Other",,false,,"regular","Venture X","9827",,""
"2024-10-05","Capital One Online Pymt Authdate 05-o Ct",-1.69,"posted","",,true,,"internal transfer","Venture X","9827",,""
"2024-10-05","Capital One Online Pymt Authdate 05-o Ct",-3107.35,"posted","",,true,,"internal transfer","Venture X","9827",,""
"2024-10-05","Capital One Online Pymt Authdate 05-o Ct",-13.53,"posted","",,true,,"internal transfer","Venture X","9827",,""
"2024-10-05","Chase (account ) Money Out Withdrawal",1550,"posted","",,true,,"internal transfer","Individual Cash Account","3967",,""
"2024-10-05","Urban Outfitters",66.55,"posted","Clothing","Shopping",false,,"regular","AAdvantage Aviator","2347",,""
"2024-10-05","Amc 0260 Stonebriar",28.12,"posted","Entertainment","Fun",false,,"regular","AAdvantage Aviator","2347",,""
"2024-10-04","Hyundai Capital Direct Dep",-2190.39,"posted","",,true,,"income","Total Checking","8913",,""
"2024-10-04","Paypal *hulu",27.05,"posted","Subscriptions",,false,,"regular","Venture X","9827",,""
"2024-10-04","Amc 0164 Village On Pk",24.32,"posted","Entertainment","Fun",false,,"regular","AAdvantage Aviator","2347",,""
"2024-10-04","Best Buy",20.01,"posted","Shops","Shopping",false,,"regular","AAdvantage Aviator","2347",,""
"2024-10-04","Exxonmobil",12.61,"posted","Gas","Car & Transport",false,,"regular","AAdvantage Aviator","2347",,""
"2024-10-04","10119 Cava Addison",12.18,"posted","Restaurants","Food & Drink",false,,"regular","AAdvantage Aviator","2347",,""
"2024-10-03","Prizepicks",50,"posted","Other",,false,,"regular","Ultimate Rewards®","2558",,""
"2024-10-03","Car Wash Usa Express",27,"posted","Car","Car & Transport",false,,"regular","Ultimate Rewards®","2558",,""
"2024-10-03","Amc 9640 Online",88.72,"posted","",,true,,"internal transfer","Venture X","9827",,""
"2024-10-03","Buffalo Wild Wngs",21,"posted","Groceries","Food & Drink",false,,"regular","AAdvantage Aviator","2347",,""
"2024-10-02","Zelle Payment From Kushagr Bhatia Baces3q6pxyu",-44.36,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2024-10-02","Applecard Gsbank Payment",25.71,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2024-10-02","Amc 9640 Online",21.6,"posted","",,true,,"internal transfer","Venture X","9827",,""
"2024-10-02","Market@work",2.03,"posted","Other",,false,,"regular","AAdvantage Aviator","2347",,""
"2024-10-02","Bps*bilt Rewards B",1562,"posted","Rent",,false,,"regular","Bilt World Elite Mastercard�� ...1457","1457",,""
"2024-10-02","Bps*bilt Rewards B",21.94,"posted","Utilities",,false,,"regular","Bilt World Elite Mastercard�� ...1457","1457",,""
"2024-10-01","H-e-b Online",49.73,"posted","Groceries","Food & Drink",false,,"regular","Ultimate Rewards®","7433",,""
"2024-10-01","Chick-fil-a",20.26,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2024-10-01","Applecard Gsbank Payment",1538.66,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2024-10-01","Zelle Payment From Suha F Kirani",-200,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2024-10-01","Allstate",13.33,"posted","Insurance",,false,,"regular","Total Checking","8913",,"Allstate"
"2024-10-01","Interest Earned In September Interest Paid_interest",-59.56,"posted","",,true,,"income","Individual Cash Account","3967",,""
"2024-09-30","Costco Gas",35.85,"posted","Gas","Car & Transport",false,,"regular","Ultimate Rewards®","7433",,""
"2024-09-30","Monthly Interest Paid",-0.01,"posted","",,true,,"income","360 Performance Savings","0424",,""
"2024-09-30","Interest Paid",-0.02,"posted","",,true,,"income","Online Savings","2884",,""
"2024-09-30","Interest Paid",-6.29,"posted","",,true,,"income","Certificate of Deposit","9862",,""
"2024-09-30","Kroger",5.9,"posted","Groceries","Food & Drink",false,,"regular","AAdvantage Aviator","2347",,""
"2024-09-29","Online Transfer From Sav",-200,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2024-09-29","Fliff, Inc",49.99,"posted","Restaurants","Food & Drink",false,,"regular","AAdvantage Aviator","2347",,""
"2024-09-29","Starbucks",5.36,"posted","Restaurants","Food & Drink",false,,"regular","AAdvantage Aviator","2347",,""
"2024-09-28","Venmo",1,"posted","Other",,false,,"regular","Total Checking","8913",,""
"2024-09-28","Grub City",28.14,"posted","Other",,false,,"regular","AAdvantage Aviator","2347",,""
"2024-09-28","Gen -ster",75,"posted","",,true,,"internal transfer","AAdvantage Aviator","2347",,""
"2024-09-27","Venmo",-550.62,"posted","Other",,false,,"regular","Total Checking","8913",,""
"2024-09-27","Zelle Payment To Lance",110,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2024-09-27","Zelle Payment From Lance Fontenot",-150,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2024-09-27","Buc-ee's",2.69,"posted","Groceries","Food & Drink",false,,"regular","AAdvantage Aviator","2347",,""
"2024-09-27","Buc-ee's",40.11,"posted","Groceries","Food & Drink",false,,"regular","AAdvantage Aviator","2347",,""
"2024-09-26","Walmart",10.74,"posted","Groceries","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2024-09-26","Zelle Payment To Suha",267.75,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2024-09-26","American Express Ach",35.75,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2024-09-26","Walmart",21.61,"posted","Groceries","Food & Drink",false,,"regular","AAdvantage Aviator","2347",,""
"2024-09-26","Www.cvs.com",36.75,"posted","Healthcare",,false,,"regular","AAdvantage Aviator","2347",,""
"2024-09-25","Chick-fil-a",10.49,"posted","Restaurants","Food & Drink",false,,"regular","AAdvantage Aviator","2347",,""
"2024-09-24","Chick-fil-a",10.49,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2024-09-24","Mfsusa Lease Pay Bill Pay",316.06,"posted","Car","Car & Transport",false,,"regular","Total Checking","8913",,"Mfsusa Lease Pay Bill Pay"
"2024-09-24","Paypal Inst Xfer Epic Games",4.27,"posted","Other",,false,,"regular","Total Checking","8913",,""
"2024-09-24","Happiest Hour",250,"posted","Other",,false,,"regular","AAdvantage Aviator","2347",,""
"2024-09-23","In-n-out Addison",10.34,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2024-09-23","Zelle Payment From Kartikeya Kancherla",-50,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2024-09-23","Contribution",-295.69,"posted","",,true,,"internal transfer","Hyundai Capital America Profit Sharing Retirement Plan","38294",,""
"2024-09-22","Yt Primetime",226.24,"posted","Shops","Shopping",false,,"regular","Ultimate Rewards®","7433",,""
"2024-09-22","Amazon Mktpl",49.78,"posted","Shops","Shopping",false,,"regular","Discover it chrome Card","9880",,""
"2024-09-21","Zelle Payment To Kushagr Bhatia Jpm99ao3ucyy",13.03,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2024-09-21","Zelle Payment To Tevfik Jpm99ao34jbd",180,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2024-09-21","Amazon Mktpl",21.64,"posted","Shops","Shopping",false,,"regular","Discover it chrome Card","9880",,""
"2024-09-20","Dreipedale",66.33,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2024-09-20","Zelle Payment From Aman M Patel",-95.05,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2024-09-20","Hyundai Capital Direct Dep",-2163.03,"posted","",,true,,"income","Total Checking","8913",,""
"2024-09-20","Interest Charge:purchases",64.45,"posted","Other",,false,,"regular","Venture X","9827",,""
"2024-09-20","Amazon Mktpl",16.23,"posted","Shops","Shopping",false,,"regular","Discover it chrome Card","9880",,""
"2024-09-20","Amazon Mktpl",48.68,"posted","Shops","Shopping",false,,"regular","Discover it chrome Card","9880",,""
"2024-09-20","Whataburger",12.98,"posted","Restaurants","Food & Drink",false,,"regular","AAdvantage Aviator","2347",,""
"2024-09-19","Discover E-payment",536.18,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2024-09-19","Market@work",3.73,"posted","Other",,false,,"regular","AAdvantage Aviator","2347",,""
"2024-09-18","Redemption Credit",-3.11,"posted","",,true,,"internal transfer","Ultimate Rewards®","7433",,""
"2024-09-18","Redemption Credit",-5.36,"posted","",,true,,"internal transfer","Ultimate Rewards®","7433",,""
"2024-09-18","Redemption Credit",-24.1,"posted","",,true,,"internal transfer","Ultimate Rewards®","7433",,""
"2024-09-18","Redemption Credit",-8.78,"posted","",,true,,"internal transfer","Ultimate Rewards®","7433",,""
"2024-09-18","Redemption Credit",-7.56,"posted","",,true,,"internal transfer","Ultimate Rewards®","7433",,""
"2024-09-18","Redemption Credit",-10.34,"posted","",,true,,"internal transfer","Ultimate Rewards®","7433",,""
"2024-09-18","Redemption Credit",-24.63,"posted","",,true,,"internal transfer","Ultimate Rewards®","7433",,""
"2024-09-18","Redemption Credit",-27.93,"posted","",,true,,"internal transfer","Ultimate Rewards®","7433",,""
"2024-09-18","Redemption Credit",-12.18,"posted","",,true,,"internal transfer","Ultimate Rewards®","2558",,""
"2024-09-18","Redemption Credit",-11.9,"posted","",,true,,"internal transfer","Ultimate Rewards®","2558",,""
"2024-09-18","Redemption Credit",-29.23,"posted","",,true,,"internal transfer","Ultimate Rewards®","2558",,""
"2024-09-18","Redemption Credit",-10.81,"posted","",,true,,"internal transfer","Ultimate Rewards®","2558",,""
"2024-09-18","Redemption Credit",-7.96,"posted","",,true,,"internal transfer","Ultimate Rewards®","2558",,""
"2024-09-18","Redemption Credit",-5.68,"posted","",,true,,"internal transfer","Ultimate Rewards®","2558",,""
"2024-09-18","Redemption Credit",-36.09,"posted","",,true,,"internal transfer","Ultimate Rewards®","2558",,""
"2024-09-18","Frg*teamfanshop",191.58,"posted","Clothing","Shopping",false,,"regular","Discover it chrome Card","9880",,""
"2024-09-18","Market@work",3.83,"posted","Other",,false,,"regular","AAdvantage Aviator","2347",,""
"2024-09-18","Chick-fil-a",10.97,"posted","Restaurants","Food & Drink",false,,"regular","AAdvantage Aviator","2347",,""
"2024-09-18","Uber",68.57,"posted","Entertainment","Fun",false,,"regular","AAdvantage Aviator","2347",,""
"2024-09-18","H-e-b",140.52,"posted","Groceries","Food & Drink",false,,"regular","AAdvantage Aviator","2347",,""
"2024-09-17","Costco",1.62,"posted","Groceries","Food & Drink",false,,"regular","Ultimate Rewards®","7433",,""
"2024-09-17","Payment Thank You",-447.4,"posted","",,true,,"internal transfer","Ultimate Rewards®","7433",,""
"2024-09-17","Costco",24.98,"posted","Groceries","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2024-09-17","Payment Thank You",-328.54,"posted","",,true,,"internal transfer","Ultimate Rewards®","2558",,""
"2024-09-17","Payment To Chase Card",447.4,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2024-09-17","Payment To Chase Card",328.54,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2024-09-17","Internet Payment - Thank You",-536.18,"posted","",,true,,"internal transfer","Discover it chrome Card","9880",,""
"2024-09-17","Playstation",64.94,"posted","Shops","Shopping",false,,"regular","Discover it chrome Card","9880",,""
"2024-09-17","Cashback Bonus Redemption Pymt-stmt Crdt",-5.56,"posted","",,true,,"internal transfer","Discover it chrome Card","9880",,""
"2024-09-17","Uber Eats",18.57,"posted","Restaurants","Food & Drink",false,,"regular","AAdvantage Aviator","2347",,""
"2024-09-17","Til*tp 151 Coffee",6.9,"posted","Restaurants","Food & Drink",false,,"regular","AAdvantage Aviator","2347",,""
"2024-09-16","Real Time Payment Credit Recd From Aba-contr Bnk From: Bnf-draftkings Credit Via Trustly Ref: 195e05fbcb364a3e Info: Text--vxr-: 20240916021214273p1bzd0d50251471474 Recd: 01:15:36 Trn: 0176371260gc",-49.22,"posted","Entertainment","Fun",false,,"regular","Total Checking","8913",,""
"2024-09-16","Uber",26.85,"posted","Entertainment","Fun",false,,"regular","AAdvantage Aviator","2347",,""
"2024-09-16","Cash Advance Fee",10,"posted","Other",,false,,"regular","AAdvantage Aviator","2347",,""
"2024-09-16","Bockwinkel's",2.96,"posted","Restaurants","Food & Drink",false,,"regular","AAdvantage Aviator","2347",,""
"2024-09-16","Brown Bag Seafood",49.49,"posted","Restaurants","Food & Drink",false,,"regular","AAdvantage Aviator","2347",,""
"2024-09-16","Lyft",11.16,"posted","Entertainment","Fun",false,,"regular","AAdvantage Aviator","2347",,""
"2024-09-16","H2c Chili's Bar T3 Ord",19.88,"posted","Restaurants","Food & Drink",false,,"regular","AAdvantage Aviator","2347",,""
"2024-09-15","Draftkings",10,"posted","Entertainment","Fun",false,,"regular","AAdvantage Aviator","2347",,""
"2024-09-15","Theory",71.72,"posted","Restaurants","Food & Drink",false,,"regular","AAdvantage Aviator","2347",,""
"2024-09-15","Uber",12.89,"posted","Entertainment","Fun",false,,"regular","AAdvantage Aviator","2347",,""
"2024-09-15","Theory",34.65,"posted","Restaurants","Food & Drink",false,,"regular","AAdvantage Aviator","2347",,""
"2024-09-15","Nando's Peri Peri",26.34,"posted","Restaurants","Food & Drink",false,,"regular","AAdvantage Aviator","2347",,""
"2024-09-14","Uber",10.05,"posted","Entertainment","Fun",false,,"regular","AAdvantage Aviator","2347",,""
"2024-09-14","The Drunken Bean",20.1,"posted","Restaurants","Food & Drink",false,,"regular","AAdvantage Aviator","2347",,""
"2024-09-14","Taco Bell",27.79,"posted","Restaurants","Food & Drink",false,,"regular","AAdvantage Aviator","2347",,""
"2024-09-13","Coinbase Https:--www.f Ca",29.99,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2024-09-13","No. 18 Karaoke Bar",116.8,"posted","Bars & Nightlife","Fun",false,,"regular","AAdvantage Aviator","2347",,""
"2024-09-13","Ventra Account",2.5,"posted","Gas","Car & Transport",false,,"regular","AAdvantage Aviator","2347",,""
"2024-09-13","Uber",66.03,"posted","Entertainment","Fun",false,,"regular","AAdvantage Aviator","2347",,""
"2024-09-13","Wildberry Pancakes",41.81,"posted","Restaurants","Food & Drink",false,,"regular","AAdvantage Aviator","2347",,""
"2024-09-11","Wells Fargo Card Bppymt",1562,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2024-09-11","Theparkingspot-240rc",43.13,"posted","Car","Car & Transport",false,,"regular","Venture X","9827",,""
"2024-09-11","Amazon.com",36.84,"posted","Shops","Shopping",false,,"regular","Discover it chrome Card","9880",,""
"2024-09-11","Tareqs Hairstyles",59.3,"posted","Personal Care",,false,,"regular","AAdvantage Aviator","2347",,""
"2024-09-11","Chick-fil-a",10.39,"posted","Restaurants","Food & Drink",false,,"regular","AAdvantage Aviator","2347",,""
"2024-09-10","Online Transfer To Chk",1262.06,"posted","",,true,,"internal transfer","Chase Savings","2212",,""
"2024-09-10","Costco Gas",27.93,"posted","Gas","Car & Transport",false,,"regular","Ultimate Rewards®","7433",,""
"2024-09-10","Online Transfer From Sav",-1262.06,"posted","",,true,,"internal transfer","Total Checking","8913",,""
